user_id,created_at,updated_on,hp_user_id,username,user_profile_url,user_blocked,post_id,hp_post_id,post_datetime,post_url,post_summary,post_tags,post_full,me_too
2181,2022-11-05 23:12:22,2022-11-21 16:33:21,3250992,Lynnea1957,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3250992,0,2181,8353142,2022-04-10 17:44:00,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/trying-to-readd-built-in-webcam-to-list-of-hardware-devices/m-p/8353142?search-action-id=582347328348&search-result-uid=8353142,"A hinge popped on my laptop HP Pavilion g7-2297 and apparently, it broke the screen when it did.  I was trying to determine if it broke the webcam too.  I uninstalled it from the list of h...","[""HP Pavilion g7-2297nr Notebook PC"", ""Microsoft Windows 10 (64-bit)""]","A hinge popped on my laptop HP Pavilion g7-2297 and apparently, it broke the screen when it did.  I was trying to determine if it broke the webcam too.  I uninstalled it from the list of h...",
978,2022-11-05 23:09:46,2022-11-21 16:31:36,4015207,M-W-D,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4015207,0,978,7949310,2021-01-24 17:42:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Repair-of-broken-hinge/m-p/7949310?search-action-id=582346740194&search-result-uid=7949310,"My HP 17 has a broken hinge. It happened under warranty, so HP customer service sent a shipping box to me to send to their repair facility. Based in what the case tracking page said, I expected it b...","[""HP 17 BY1061ST"", ""Microsoft Windows 10 (32-bit)"", ""repair delay""]","My HP 17 has a broken hinge. It happened under warranty, so HP customer service sent a shipping box to me to send to their repair facility. Based in what the case tracking page said, I expected it b...",
1970,2022-11-05 23:11:55,2022-11-21 16:33:01,4190700,m100msa,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4190700,0,1970,8090221,2021-06-17 03:46:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-i7-Defective-hinge-distorting-cover-and-cracking/m-p/8090221?search-action-id=582347205371&search-result-uid=8090221,HInge has broken which has distorted case and cracked screen when lid was closed.   Laptop is well cared for and has not been travelling for obvious reasons.  Reading the forum this s...,"[""envy""]",HInge has broken which has distorted case and cracked screen when lid was closed.   Laptop is well cared for and has not been travelling for obvious reasons.  Reading the forum this s...,
688,2022-11-05 23:12:07,2022-11-21 16:33:08,3833325,M1ke_017,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3833325,0,2058,8175510,2021-09-27 17:08:00,https://h30434.www3.hp.com/t5/Notebook-Operating-System-and-Recovery/What-is-the-process-for-HP-to-consider-recalling-a-product/m-p/8175510?search-action-id=582347276283&search-result-uid=8175510,Is it possible to submit a product to HP for them to consider issuing a recall on?  Where could I find the internal process for deciding to recall a product?,"[""broken hinge"", ""hinge"", ""Pavilion"", ""Pavilion Gaming"", ""recall""]",Is it possible to submit a product to HP for them to consider issuing a recall on?  Where could I find the internal process for deciding to recall a product?,
688,2022-11-05 23:09:08,2023-01-06 13:24:38,3833325,M1ke_017,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3833325,0,688,8146037,2021-08-22 20:59:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavilion-Gaming-cx0056wm-Hinge-Broken-Again/m-p/8146037?search-action-id=582346625390&search-result-uid=8146037,The hinge on this laptop broke previously after making creaking and cracking noises and the screen started to separate from the bezel.  I went through HP to have this repaired and now less than a y...,"[""bezel"", ""hinge breaking"", ""hinge broken"", ""Microsoft Windows 10 (64-bit)"", ""Pavilion Gaming cx0056wm"", ""screen""]",The hinge on this laptop broke previously after making creaking and cracking noises and the screen started to separate from the bezel.  I went through HP to have this repaired and now less than a y...,"[{""username"": ""Ldm99"", ""hp_user_id"": ""4691658"", ""post_datetime"": ""2022-01-16""}, {""username"": ""755755Bryan"", ""hp_user_id"": ""5943056"", ""post_datetime"": ""2023-01-03""}]"
688,2022-11-05 23:11:37,2022-11-21 16:32:51,3833325,M1ke_017,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3833325,0,1832,7755316,2020-08-30 11:04:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavilion-Gaming-cx0056wm-Hinge-Broke/m-p/7755316?search-action-id=582347127136&search-result-uid=7755316,"A broken hinge seems to be a very common problem with these gaming laptops.  This laptop was purchased  new in December 2018, a few weeks ago the laptop would make creaking and cracking noises w...","[""broken hinge"", ""Microsoft Windows 10 (64-bit)"", ""Pavilion Gaming cx0056wm""]","A broken hinge seems to be a very common problem with these gaming laptops.  This laptop was purchased  new in December 2018, a few weeks ago the laptop would make creaking and cracking noises w...",
745,2022-11-05 23:09:14,2022-11-21 16:31:15,4985584,M5501,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4985584,0,745,8374786,2022-05-07 08:30:00,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Broken-Hinge-Cracked-Screen-HP-Envy/m-p/8374786?search-action-id=582346631627&search-result-uid=8374786,...ideo-Display-and-Touch/Broken-Hinge-caused-screen-to-crack/m-p/8357224#M246291  https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-right-hinge-and-screen-broken/m-p/8355161#M...,"[""HP ENVY Laptop - 13-ba0002na""]",...ideo-Display-and-Touch/Broken-Hinge-caused-screen-to-crack/m-p/8357224#M246291  https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-right-hinge-and-screen-broken/m-p/8355161#M...,
686,2022-11-05 23:09:07,2022-11-21 16:31:11,3578244,mab_Admin,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3578244,0,686,7819973,2020-10-20 08:42:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/broken-same-hinge-and-screen-for-the-SECOND-time/m-p/7819973?search-action-id=582346625390&search-result-uid=7819973,"so my HP's left hinge is broken for the second time and that's really messed up, this is the second time the same hinge is broken and in the same place, but thank god the screen wasn't broken this t...","[""HP Envy x360"", ""Microsoft Windows 10 (64-bit)""]","so my HP's left hinge is broken for the second time and that's really messed up, this is the second time the same hinge is broken and in the same place, but thank god the screen wasn't broken this t...","[{""username"": ""SharleneMenezes"", ""hp_user_id"": ""5180126"", ""post_datetime"": ""2022-06-08""}]"
706,2022-11-07 02:30:02,2022-11-07 10:57:17,3750853,Macgyver10,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3750853,0,9323,7700500,2020-07-23 14:26:00,,,null,"

Ok, so about a month ago I made a post in HP support about my computer having a broken hinge. A member of the HP support team reached out to me and said I had a few options for going about this. Option 1 I pay $300 dollars to send my computer in and get the hinge replaced. Option 2, I receive a $250 value to the HP store to purchase an new unit. However when I contacted the support member about what I wanted to do, they did not respond. I then made the same post and was told to reach out to the HP phone support team, but when I try to talk to them I'm directed back to the HP virtual assistant, and if I want to actually talk to someone I get charged a fee. I would like to talk to someone on the HP support team over the phone but apparently that's a near impossible task. Please help me. 

",
706,2022-11-05 23:09:19,2022-11-21 16:31:18,3750853,Macgyver10,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3750853,0,758,7692914,2020-07-18 16:04:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/7692914?search-action-id=582346637441&search-result-uid=7692914,"...ecause the hinge is broken. I have traveled with this computer but put it in a protective case when doing so. Other than that it has just sat on a desk, never dropped or damaged in anyway.     I've s...","[""HP Pavilion Gaming Laptop 15-cx0xxx"", ""Microsoft Windows 10 (64-bit)""]","...ecause the hinge is broken. I have traveled with this computer but put it in a protective case when doing so. Other than that it has just sat on a desk, never dropped or damaged in anyway.     I've s...",
706,2022-11-05 23:09:12,2022-11-21 16:31:14,3750853,Macgyver10,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3750853,0,706,7644898,2020-06-13 23:40:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/7644898?search-action-id=582346631627&search-result-uid=7644898,"...ecause the hinge is broken. I have traveled with this computer but put it in a protective case when doing so. Other than that it has just sat on a desk, never dropped or damaged in anyway.     I've s...","[""HP Pavilion Gaming Laptop 15-cx0xxx"", ""Microsoft Windows 10 (64-bit)""]","...ecause the hinge is broken. I have traveled with this computer but put it in a protective case when doing so. Other than that it has just sat on a desk, never dropped or damaged in anyway.     I've s...",
2347,2022-11-05 23:12:41,2022-11-21 16:33:32,3704785,Machias,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3704785,0,2347,7586321,2020-05-02 09:05:00,https://h30434.www3.hp.com/t5/Notebook-Boot-and-Lockup/HP-Envy-Screen-Flashine-after-being-dropped/m-p/7586321?search-action-id=582347374070&search-result-uid=7586321,"I dropped my laptop on the hardwood floor, but it turned on and I used it that night. The next morning when I went to turn it on the screen will only flash on for a second and then go off. If I tap t...",null,"I dropped my laptop on the hardwood floor, but it turned on and I used it that night. The next morning when I went to turn it on the screen will only flash on for a second and then go off. If I tap t...",
1074,2022-11-05 23:09:59,2023-03-30 03:20:41,3791349,macho760,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3791349,0,1074,7697936,2020-07-22 04:41:00,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Pavilion-Gaming-15-Hinge-broken-Is-it-covered-by-warranty/m-p/7697936?search-action-id=582346755984&search-result-uid=7697936,"...or over a year now. However for the last month, I have noticed difficulty opening and closing the laptop and after searching carefully found out that the hinge is broken and some portion of the hinge l...","[""Microsoft Windows 10 (64-bit)"", ""Pavilion Gaming 15""]","...ver a year now. However for the last month, I have noticed difficulty opening and closing the laptop and after searching carefully found out that the hinge is broken and some portion of the hinge looks e...","[{""username"": ""FireSleeping"", ""hp_user_id"": ""3921580"", ""post_datetime"": ""2020-11-09""}, {""username"": ""akshat1982"", ""hp_user_id"": ""3963096"", ""post_datetime"": ""2020-12-11""}, {""username"": ""Mulpi"", ""hp_user_id"": ""4061928"", ""post_datetime"": ""2021-02-26""}]"
1675,2022-11-05 23:11:17,2022-11-21 16:32:39,4877823,Mack6770,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4877823,0,1675,8323561,2022-03-08 04:38:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Repairing-the-hinges-that-connect-my-screen-to-my-computer/m-p/8323561?search-action-id=582347102715&search-result-uid=8323561,"Hi guys, The one hinge that connects my monitor to my PC on my HP Envy x360 - 15 - bp131tx is broken and I need to get it repaired. How do I get this done?","[""HP ENVY x360 - 15-bp131tx"", ""Microsoft Windows 11""]","Hi guys, The one hinge that connects my monitor to my PC on my HP Envy x360 - 15 - bp131tx is broken and I need to get it repaired. How do I get this done?",
656,2022-11-05 23:09:06,2022-11-21 16:31:10,3403782,MADDY372,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3403782,0,656,7143873,2019-06-10 01:58:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Laptop-hinges-broken-need-full-body/m-p/7143873?search-action-id=582346625390&search-result-uid=7143873,"Dear Friends, My laptop hinge is broken and looking for replacing the full case. Could you please advise how much it costs and is it available.","[""HP Pavilion g6-1373ea Notebook PC""]","Dear Friends, My laptop hinge is broken and looking for replacing the full case. Could you please advise how much it costs and is it available.","[{""username"": ""Prathamesh5822"", ""hp_user_id"": ""3689560"", ""post_datetime"": ""2020-04-21""}]"
1880,2022-11-05 23:11:43,2022-11-21 16:32:55,3783916,MaddyC17,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3783916,0,1880,7686844,2020-07-14 21:53:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Left-hinge-is-broken-and-the-screen-is-starting-to-come-off/m-p/7686844?search-action-id=582347133138&search-result-uid=7686844,2.5 years old and the left hinge has broken and caused the screen to crack. I have kept this laptop on my desk for the last few weeks and have never used it in tablet mode during this time. Upon o...,"[""envy x360"", ""hinge broken"", ""HP ENVY x360 Convertible"", ""Microsoft Windows 10 (64-bit)""]",2.5 years old and the left hinge has broken and caused the screen to crack. I have kept this laptop on my desk for the last few weeks and have never used it in tablet mode during this time. Upon o...,"[{""username"": ""TheKarateKid44"", ""hp_user_id"": ""3784445"", ""post_datetime"": ""2020-07-15""}]"
927,2022-11-05 23:09:39,2022-11-21 16:31:31,4303361,MADGRUYERE,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4303361,0,927,8256557,2021-12-30 14:36:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-envy-hinge-palmrest-17m-ae011dx-need-palmrest/m-p/8256557?search-action-id=582346695411&search-result-uid=8256557,"Hello i have a problem with an envy 17m-ae011dx,  The plastic palmrest that has threaded insert and support the hinges of the very heavy screen are not up to the task, very poor design t...","[""Microsoft Windows 10 (64-bit)"", ""17m-ae011dx""]","Hello i have a problem with an envy 17m-ae011dx,  The plastic palmrest that has threaded insert and support the hinges of the very heavy screen are not up to the task, very poor design t...",
2064,2022-11-05 23:12:08,2022-11-21 16:33:08,3803014,Madhav01,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3803014,0,2064,7714967,2020-08-02 11:58:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavilion-Gaming-Laptop-15-cx0xxx-laptop-hinge-screen/m-p/7714967?search-action-id=582347276283&search-result-uid=7714967,"...ave noticed difficulty opening and closing the laptop and after searching carefully, i found out that the hinge is broken and some portion of the hinge looks exposed and some portions of the screen case l...","[""HP Pavilion Gaming Laptop 15-cx0xxx"", ""Microsoft Windows 10 (64-bit)""]","...ave noticed difficulty opening and closing the laptop and after searching carefully, i found out that the hinge is broken and some portion of the hinge looks exposed and some portions of the screen case l...","[{""username"": ""Tecnodue"", ""hp_user_id"": ""4337580"", ""post_datetime"": ""2021-09-07""}]"
1474,2022-11-05 23:10:50,2022-11-21 16:32:18,4563147,MadHoneyMama,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4563147,0,1474,8235521,2021-12-07 20:30:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/The-broken-hinge-breaking-screen-on-hp-envy-x-360-model-15m/m-p/8235521?search-action-id=582346991877&search-result-uid=8235521,"So, the screen broke right above the left hinge a couple of months ago. I got it fixed and got it back about 2 weeks ago. The computer has been used twice since then and the screen has broken in t...","[""broken hinge"", ""broken screen again"", ""hp envy x 360 model 15m-eu0013dx"", ""HP fix this please"", ""Microsoft Windows 10 (32-bit)""]","So, the screen broke right above the left hinge a couple of months ago. I got it fixed and got it back about 2 weeks ago. The computer has been used twice since then and the screen has broken in t...","[{""username"": ""BoredWafflez"", ""hp_user_id"": ""4972087"", ""post_datetime"": ""2022-04-04""}]"
1854,2022-11-05 23:11:42,2022-11-21 16:32:52,4731570,MadisonHan04,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4731570,0,1854,8285277,2022-01-26 12:15:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/The-hinge-on-my-HP-Enxy-x360-Laptop-broke/m-p/8285277?search-action-id=582347133138&search-result-uid=8285277,"I've seen multiple posts about how the hinge just pops out, and today, that happened to my laptop too. My warranty expired, but this seems to be a major design issue.","[""broken"", ""envy"", ""hinge"", ""HP ENVY x360 Laptop - 15-ed0008ca""]","I've seen multiple posts about how the hinge just pops out, and today, that happened to my laptop too. My warranty expired, but this seems to be a major design issue.",
2172,2022-11-05 23:12:21,2022-11-21 16:33:21,5103099,MaggieBraddy,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/5103099,0,2172,8380561,2022-05-14 07:21:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-ENVY-x360-screen-replacement/m-p/8380561?search-action-id=582347328348&search-result-uid=8380561,"Previously, I have had broken touchscreen issue caused by hardware faults but never bothered getting it fixed as it was going to cost me half the price of the laptop. Yet recently the right hinge h...","[""HP ENVY x360 Laptop - 15-ee0002na"", ""Microsoft Windows 10 (64-bit)""]","Previously, I have had broken touchscreen issue caused by hardware faults but never bothered getting it fixed as it was going to cost me half the price of the laptop. Yet recently the right hinge h...",
65130,2022-12-07 10:17:05,2022-12-07 10:17:05,2289490,magiboy,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/2289490,0,65753,8557489,2022-12-06 02:54:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/The-hinges-connecting-the-screen-and-keyboard-of-my-HP-Envy/m-p/8557489?search-action-id=588320016672&search-result-uid=8557489,HP envy x360 connecting Hinges broken. Need support for fixing the same,"[""HP ENVY x360 15.6 inch 2-in-1 Laptop PC 15-ee1000 (2E2L0AV)"", ""Microsoft Windows 11""]",HP envy x360 connecting Hinges broken. Need support for fixing the same,
8710,2022-11-07 02:30:02,2022-11-07 10:57:17,3255691,MagicBaz,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3255691,0,9336,6917865,2018-11-30 00:03:00,,,null,"

Hi, My omen laptop has had a terrible issue with the hinges. they started by being really stiff each time i opened and closed the screen, until it becames so bad it eventually cracked the main case.The worst part is that the screen case is now broken and i cannot decently use my laptop.I have contacted the local HP third party customer service where i live and they were unable to give me a solution. I am really upset and i feel like a complete idiot for having bought this computer, given that i found so many threads on the same subject. 

","[{""username"": ""Arun_PS"", ""hp_user_id"": ""2940232"", ""post_datetime"": ""2019-05-06""}]"
1841,2022-11-05 23:11:37,2022-11-21 16:32:51,3621203,Magwal,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3621203,0,1841,7486870,2020-02-25 10:07:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Left-hinge-of-laptop-is-broken-splitting-open-unable-to/m-p/7486870?search-action-id=582347127136&search-result-uid=7486870,Hello! The left corner of my laptop seems to have split open at the hinge and now the plastic is coming off of the screen casing. It cracks terribly when I open or close it and appears to be b...,"[""Pavillion 15 series""]",Hello! The left corner of my laptop seems to have split open at the hinge and now the plastic is coming off of the screen casing. It cracks terribly when I open or close it and appears to be b...,
197,2022-11-05 23:08:04,2022-11-21 16:30:54,3206897,Mahaals,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3206897,0,197,6839778,2018-09-24 14:44:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Left-hinge-broken/m-p/6839778?search-action-id=582346417008&search-result-uid=6839778,The left hinge of my laptop is broken.  I need the help.,"[""HP Spectre XT Ultrabook PC"", ""Microsoft Windows 10 (64-bit)""]",The left hinge of my laptop is broken.  I need the help.,"[{""username"": ""Chariefla"", ""hp_user_id"": ""2749604"", ""post_datetime"": ""2018-10-05""}, {""username"": ""Jared_Wayne"", ""hp_user_id"": ""3219943"", ""post_datetime"": ""2018-10-13""}]"
38,2022-11-05 23:07:48,2022-11-07 10:57:17,5624364,Mainhunbond,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/5624364,0,38,8508114,2022-10-12 01:19:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Ho-compaq-laptop-hinge-broken-and-out-of-warranty/m-p/8508114?search-action-id=582346341609&search-result-uid=8508114,Laptop's hinge has broken and it is out of warranty.   Not possible to reach the service center.   How can i get home service to restore my laptop's hinge issue,"[""Compaq 15-s005TX Notebook PC""]",Laptop's hinge has broken and it is out of warranty.   Not possible to reach the service center.   How can i get home service to restore my laptop's hinge issue,
793,2022-11-05 23:09:32,2022-11-21 16:31:27,3570780,maisy4,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3570780,0,866,7555529,2020-04-15 16:33:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinges/m-p/7555529?search-action-id=582346689462&search-result-uid=7555529,"Hello! My laptop hinges are both broken. Many pieces of plastic have chipped off of the interior of my laptop, and I think a few screws have also gone missing. I don’t know what to do. My laptop’s e...","[""brokenhinges"", ""completelyruined"", ""HP 17z Notebook""]","Hello! My laptop hinges are both broken. Many pieces of plastic have chipped off of the interior of my laptop, and I think a few screws have also gone missing. I don’t know what to do. My laptop’s e...","[{""username"": ""Desi_42"", ""hp_user_id"": ""3865734"", ""post_datetime"": ""2020-09-27""}]"
793,2022-11-05 23:09:20,2022-11-21 16:31:19,3570780,maisy4,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3570780,0,793,7360811,2020-01-02 16:26:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/7360811?search-action-id=582346637441&search-result-uid=7360811,"My hinge recently broke for my laptop and I don't know what I should do. I bought my laptop for school in June of 2018, and the warranty is expired. I have previously seen others post about hinge p...","[""HP Notebook - 17z-ak000""]","My hinge recently broke for my laptop and I don't know what I should do. I bought my laptop for school in June of 2018, and the warranty is expired. I have previously seen others post about hinge p...",
2188,2022-11-05 23:12:22,2022-11-21 16:33:21,3458199,Majums02,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3458199,0,2188,7215236,2019-08-25 10:54:00,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Multiple-laptop-issues/m-p/7215236?search-action-id=582347328348&search-result-uid=7215236,Laptop left hinge is broken. Keyboard lower keys are not working. Laptop goes to sleep mode automatically and never awake.,"[""Microsoft Windows 7 (64-bit)"", ""Pavilion g6-2014tx""]",Laptop left hinge is broken. Keyboard lower keys are not working. Laptop goes to sleep mode automatically and never awake.,
1227,2022-11-05 23:10:18,2022-11-21 16:31:57,4890712,Malc12345,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4890712,0,1227,8327700,2022-03-12 13:31:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-Faulty-Hinge/m-p/8327700?search-action-id=582346874345&search-result-uid=8327700,"Hi, we bought two HP Envy Laptops 14 months ago. They are treated with the utmost care, and yet the hinge has broken on one of the Laptops. HP shop whom we purchased it from wont respond to my email....","[""HP ENVY Laptop - 13-ba0002na"", ""Microsoft Windows 10 (64-bit)""]","Hi, we bought two HP Envy Laptops 14 months ago. They are treated with the utmost care, and yet the hinge has broken on one of the Laptops. HP shop whom we purchased it from wont respond to my email....",
90502,2023-02-02 11:06:40,2023-02-02 11:06:40,6038627,malennj,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/6038627,0,91125,8601260,2023-01-25 15:05:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/8601260?search-action-id=598496726782&search-result-uid=8601260,"When I opened my laptop this afternoon, there was a sudden crack of plastic snapping, the right hinge to my display broke, and a short wide screw fell out. Looking on these boards, it s...","[""HP ENVY x360 Laptop -15t-ed000 CTO""]","When I opened my laptop this afternoon, there was a sudden crack of plastic snapping, the right hinge to my display broke, and a short wide screw fell out. Looking on these boards, it s...",
2292,2022-11-05 23:12:34,2022-11-21 16:33:29,4373043,MalSolo,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4373043,0,2292,8175329,2021-09-27 12:46:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Spectre-Folio-Case-Ripping/m-p/8175329?search-action-id=582347346325&search-result-uid=8175329,"I have an HP Spectre Folio and on two of the corners, the leather is starting to tear and where the corners of the metal casing are and poke through. It is not still under warranty. Any help on how t...","[""Microsoft Windows 10 (64-bit)"", ""spectre folio""]","I have an HP Spectre Folio and on two of the corners, the leather is starting to tear and where the corners of the metal casing are and poke through. It is not still under warranty. Any help on how t...","[{""username"": ""Khuff"", ""hp_user_id"": ""5014116"", ""post_datetime"": ""2022-04-16""}]"
776,2022-11-05 23:09:19,2022-11-21 16:31:23,4068351,mam250,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4068351,0,776,7995911,2021-03-03 04:35:00,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Second-Broken-right-hinge/m-p/7995911?search-action-id=582346637441&search-result-uid=7995911,"I purchased an Pavilion X360 14m cd-0001 dx in May 2019. For over a year, it was a good computer that fit my needs. In August 2020, the right hinge failed. This required a case replacement and a n...","[""Microsoft Windows 10 (64-bit)"", ""Pavilion X360 14m cd-0001 dx""]","I purchased an Pavilion X360 14m cd-0001 dx in May 2019. For over a year, it was a good computer that fit my needs. In August 2020, the right hinge failed. This required a case replacement and a n...",
81,2022-11-05 23:07:53,2022-11-21 16:30:46,3291229,MamaJ65,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3291229,0,81,8451500,2022-08-08 16:14:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/8451500?search-action-id=582346348920&search-result-uid=8451500,I'm not sure I'm on the right board because there isn't a proper catergory for this issue.  The left hinge is broken and the lid cannot be closed.  Reading other threads this is a HUGE i...,"[""HP Notebook - 15-bs033cl"", ""Microsoft Windows 10 (64-bit)""]",I'm not sure I'm on the right board because there isn't a proper catergory for this issue.  The left hinge is broken and the lid cannot be closed.  Reading other threads this is a HUGE i...,
