hp_post_id,post_datetime,username,post_url,post_tags,post_summary
8437143,2022-07-21 13:30:00+02:00,TPOOL,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-hinge-broken/m-p/8437143?search-action-id=576742476561&search-result-uid=8437143,['envy x360'],"...opic URL: https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-hinge-broken/m-p/8424335#M679200        Hello,   I have the same issue.   Left hinge has m..."
8436546,2022-07-20 18:28:00+02:00,hetvit,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/broken-hinge-issues/m-p/8436546?search-action-id=576742476561&search-result-uid=8436546,['Microsoft Windows 11'],"In the beginning, the screen was only coming out. However, after a few months, the screen came off and the hinge was broken on the left side. This laptop has never been dropped before. I would r..."
8435760,2022-07-19 17:39:00+02:00,Angtap926,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/8435760?search-action-id=576742476561&search-result-uid=8435760,['HP Laptop - 14-fq0013dx'],"The left hinge by the power button broke and screen the screen is lifting when I open it. I literally was using it one minute fine and open it later and it was broken, it didn't fall nor was forced o..."
8435477,2022-07-19 12:49:00+02:00,JoD73,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Re-HP-Envy-x360-Right-Hinge-Broken/m-p/8435477?search-action-id=576742476561&search-result-uid=8435477,[],I have this same issue.  The right hinge Is separated from the display/screen  portion of the laptop.  The computer was not dropped and only a couple months out from warranty.  T...
8435002,2022-07-19 04:32:00+02:00,AhmedElTagy,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/broken-hinge-with-similar-problem-under-warranty/m-p/8435002?search-action-id=576742476561&search-result-uid=8435002,"['HP ENVY x360 Convertible Laptop PC 13m-bd0000 (172M9AV)', 'Microsoft Windows 10 (64-bit)']",HP ENVY x360 Convertible Laptop PC 13m-bd0000 (172M9AV)    I bought Envy 360 m on 7-12-2021 and it was working good and perfect and when I got open the laptop today i found that the hinge has been L...
8434598,2022-07-18 13:57:00+02:00,Levi343,https://h30434.www3.hp.com/t5/Gaming-Desktops/Price-to-replace-laptop-case/m-p/8434598?search-action-id=576742476561&search-result-uid=8434598,"['HP Gaming Pavilion - 15-cx0056wm', 'Microsoft Windows 10 (64-bit)']",My laptop casing broke off (he said it was the clip that broke off) and I brought it to a repair store and they said I’d have to send it to hp but I can’t find anywhere to do that. The contact us but...
8434405,2022-07-18 11:20:00+02:00,RemzP,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge-on-HP-Envy-x360/m-p/8434405?search-action-id=576742476561&search-result-uid=8434405,['Microsoft Windows 10 (64-bit)'],"Hello, similar to the numerous descriptions listed on here under the same subject line, my HP Envy x360 15” lower right hinge separated from the screen this morning (side note: I spent at least a m..."
8434366,2022-07-18 10:53:00+02:00,ahmed2821,https://h30434.www3.hp.com/t5/Desktop-Operating-Systems-and-Recovery/laptop-hinge-part-broke-the-screen/m-p/8434366?search-action-id=576742476561&search-result-uid=8434366,"['HP ENVY x360 Convertible Laptop PC 13m-bd0000 (172M9AV)', 'Microsoft Windows 11']","my new laptop (hp envy 360) hinge part went out of the screen causing screen damage, however, I used to treat it gently and that happened without any reason, I was just opening the screen 90 degrees...."
8433894,2022-07-17 18:36:00+02:00,E_Z_V,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Both-screen-hinges-broken-on-17-by-laptop/m-p/8433894?search-action-id=576742476561&search-result-uid=8433894,['Microsoft Windows 10 (64-bit)'],"Looks like I'm a victim of yet another hinge failure on an HP laptop. Right side hinge broke several months ago, the other one broke today. Laptop is less then 2 years old, never left the house, n..."
8433786,2022-07-17 15:30:00+02:00,Goldrush28,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/broken-hinge-and-touchscreen-bottom-left/m-p/8433786?search-action-id=576742476561&search-result-uid=8433786,"['HP ENVY x360 - 15-aq173cl', 'Microsoft Windows 10 (64-bit)']","Is there any compensation for this ongoing problem-My laptop is near impossible to use now-Also, I'm considering a NEW HP1135G7, has the hinge issue been fixed?  Thanks in advance"
8433272,2022-07-16 22:18:00+02:00,ab1233,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Another-broken-hinge-on-HP-Envy-x360/m-p/8433272?search-action-id=576742476561&search-result-uid=8433272,['HP ENVY x360 Laptop - 15z-ee000 CTO'],Left hinge made a cracking sound one day and the screen almost popped out when I tried to open the laptop. I babied the laptop since it costed me $1200+ but this still happened randomly. Bought it i...
8432148,2022-07-15 10:06:00+02:00,Zohree,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Replacing-a-key-for-my-laptop/m-p/8432148?search-action-id=576742478893&search-result-uid=8432148,"['HP Spectre x360 - 13t-ap000 CTO', 'Microsoft Windows 11']","Hey,  The hinge part of my ""P"" key is broken and I need to replace it. I don't want to change the whole keyboard!   I could not find a place in the HP website so that I can order a key (not t..."
8431772,2022-07-14 23:43:00+02:00,Winterland1,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Screen-hinge-broken/m-p/8431772?search-action-id=576742478893&search-result-uid=8431772,"['HP ENVY X360 - 15-BP023CA', 'Microsoft Windows 11']",I have an HP Envy 17-inch laptop.  Left-side hinge is broken and the front and back are separating from each other on that side.  The system still operates and there doesn't appear to be a...
8431305,2022-07-14 10:28:00+02:00,mml0020,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Left-Hinge-Broken-on-HP-Envy-x360-Cannot-get-in-touch-with/m-p/8431305?search-action-id=576742478893&search-result-uid=8431305,['HP ENVY x360 Convertible Laptop PC 15m-ed1023dx'],"I opened my laptop one day (which rarely gets transported anywhere except for around the house on occasion), and the left hinge was just broken. Of course my warranty expired November 2021, even t..."
8430783,2022-07-13 18:47:00+02:00,JF_carrier,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hp-envy-x360-right-hinge-broken/m-p/8430783?search-action-id=576742478893&search-result-uid=8430783,['HP ENVY x360 Laptop - 13-ay0010ca'],The right hinge of my laptop just broke and damaged the screen on the corner at the same time... Looks like the screw broke in half while I opened my computer... My guarantee expired in December b...
8429515,2022-07-12 12:19:00+02:00,mill-envy,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-left-hinge-broken/m-p/8429515?search-action-id=576742478893&search-result-uid=8429515,['HP ENVY x360 Convertible Laptop PC 15m-ed1023dx'],"I noticed issues with my left hinge on my computer about a month ago. Nothing major, until now it has broken, cracked my screen, and I am scared to close my laptop. I have had this laptop for only 2..."
8428883,2022-07-11 21:58:00+02:00,kenyee98,https://h30434.www3.hp.com/t5/Scanning-Faxing-Copying/Finding-replacement-part/m-p/8428883?search-action-id=576742478893&search-result-uid=8428883,['hp Color LaserJet Pro MFP M283cdw'],The hinge to my automatic feeder for HP Color LaserJet Pro MFP M283cdw is broken.  How can I find a replacement hinge?
8428417,2022-07-11 11:30:00+02:00,s3l2005,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Hinge-Broken/m-p/8428417?search-action-id=576742478893&search-result-uid=8428417,['HP ENVY x360 Laptop - 15-ee0000na'],"...tuck open, as any closing or further opening/adjustments cause the broken hinge to push on the screen, which I am really worried will break. This seems to be a really common problem- I'm just really w..."
8428201,2022-07-11 08:44:00+02:00,Nat63,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Faulty-Hinge-on-ENVY-x360/m-p/8428201?search-action-id=576742478893&search-result-uid=8428201,"['HP ENVY x360 Laptop - 13-ay0009na', 'Microsoft Windows 10 (64-bit)']","SERIOUS KNOWN DESIGN FLAW with ENVY x360  Unfortunately, a broken hinge on the HP Envy x360 is not an uncommon issue faced by its users (see list of similar posts) and I am no exemption.     W..."
8428126,2022-07-11 07:46:00+02:00,Kelsey97,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-X360-right-hinge-broken/m-p/8428126?search-action-id=576742478893&search-result-uid=8428126,['HP ENVY x360 Laptop - 13-ay0008ca'],...ot dropped it at all - the hinge just broke seemingly out of nowhere. I can't open or close it anymore since the gap between the screen and casing (picture below) widens if I try. Unfortunately I am n...
8427661,2022-07-10 13:40:00+02:00,CHRISISSTRESSED,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Replacement-keys-for-laptop-keyboard/m-p/8427661?search-action-id=576742478893&search-result-uid=8427661,"['HP Notebook - 15-dw0083wm', 'Microsoft Windows 10 (64-bit)']","im just trying to figure out how to get the correct type of key to replace my broken S key on my laptop. i need the key, cup and hinge. ive been trying for hours. someone please help me."
8427258,2022-07-10 04:58:00+02:00,AT02,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-Laptop-Hinge-Broken/m-p/8427258?search-action-id=576742478893&search-result-uid=8427258,"['HP ENVY - 13-aq1002tx', 'Microsoft Windows 11']","Hi, my HP ENVY laptop hinge is broken. It was a surprise as one day I closed the laptop and realized that the back cover was partially open. Upon searching I found out that this is a common problem w..."
8426478,2022-07-09 02:48:00+02:00,Millermanenvy,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/What-s-the-current-state-around-handling-broken-2-in-1/m-p/8426478?search-action-id=576742478893&search-result-uid=8426478,[],"...ouch and started to fold it over into tablet form. Never had any issue doing it before. This time, the hinge, casing and screen on one side just starts to separate like it’s just dissolving in front of m..."
8425793,2022-07-08 07:40:00+02:00,scheckey,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge-on-17-by3613dx/m-p/8425793?search-action-id=576742478893&search-result-uid=8425793,"['HP Laptop - 17-by3613dx', 'Microsoft Windows 10 (64-bit)']",Dear Sirs;  I have a laptop HP 17-by3613dx the hinge has broken and I can no longer close the unit without doing further damage.  Warranty is up so what do I do now.
8425722,2022-07-08 06:33:00+02:00,mydearestpotato,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge-for-HP-x360-Pavillion/m-p/8425722?search-action-id=576742478893&search-result-uid=8425722,"['Microsoft Windows 10 (64-bit)', 'hp pavilion x360 14-cd1511sa']",The hinge is broken for my HP Pavillion x360 which has also affected its wifi cable. The warranty has finished for this laptop and I'm struggling to find spare parts as the laptop is relatively new....
8425465,2022-07-07 18:16:00+02:00,mattlizr,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-Hinge-Split-Open/m-p/8425465?search-action-id=576742478893&search-result-uid=8425465,"['HP ENVY - 17-u273cl', 'Microsoft Windows 10 (64-bit)']",I have an HP Envy 17-inch laptop.  Out of nowhere today I noticed that the left-side hinge is loose/broken and the front and back are separating from each other on that side.  The system s...
8424998,2022-07-07 09:20:00+02:00,Embeth,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge/m-p/8424998?search-action-id=576742478893&search-result-uid=8424998,"['HP Notebook - 17-by1008ca', 'Microsoft Windows 11']",My hinge is broken and it keep getting worse. At first I was able to clip it back in and now its constantly apart and a gap by the cd driver and bottom of hinge.
8424826,2022-07-07 05:05:00+02:00,mdol2244,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-ENVY-x360-Convertible-13-ay0xxx-hinge-issue/m-p/8424826?search-action-id=576742478893&search-result-uid=8424826,"['HP ENVY x360 Laptop - 13-ay0504sa', 'Microsoft Windows 10 (64-bit)']","...esearching this issue, I have noticed that many people who owned this type of laptop had the same problem and this is a manufacturing flaw, not related to the misuse of the device. The hinge got broken w..."
8424653,2022-07-06 19:55:00+02:00,Pitman1999,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Left-Hinge-on-Envy-x360/m-p/8424653?search-action-id=576742478893&search-result-uid=8424653,['HP ENVY x360 Laptop - 15m-ed0023dx'],I also have a broken left hinge on my HP Envy X360.  Warranty ran out in December of 2021.  HP authorized  repair center wants $279 to fix. This is unacceptable.  I am not p...
8424463,2022-07-06 13:30:00+02:00,Sarahk128,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinges/m-p/8424463?search-action-id=576742478893&search-result-uid=8424463,['HP ENVY x360 Convertible Laptop PC 13m-bd0000 (172M9AV)'],"...icked up the laptop to move it from my desk to my room and noticed the screen separating because of a broken hinge.. from what I’m seeing HP knows this is an issue, and does not like to fix it even with a..."
8424335,2022-07-06 11:28:00+02:00,matgray007,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-hinge-broken/m-p/8424335?search-action-id=576742478893&search-result-uid=8424335,['HP ENVY x360 Laptop -15t-ed000 CTO'],"Hi,   I purchased an HP Envy x360 coming up on 2 years ago, and I have had no problems with it other than it getting hot until 2 days ago when one of the hinges on the laptop started to break. I..."
8421094,2022-07-03 03:22:00+02:00,BobsterGaming,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Hinge-Broken/m-p/8421094?search-action-id=576742478893&search-result-uid=8421094,"['HP ENVY x360 Laptop - 13-ay0504sa', 'Microsoft Windows 11']","The hinge has broken on my HP Envy x360, with no drops/damages and purely naturally started happening on its own. I can't even fold the laptop because the hinge prevents the lid from doing so. A..."
8420899,2022-07-02 15:19:00+02:00,brokenlaptop1,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/broken-laptop-repair/m-p/8420899?search-action-id=576742478893&search-result-uid=8420899,['HP ENVY x360 Laptop - 15m-ee0023dx'],HP Envy Laptop hinge and screen broken. How do i get it repaired?  Needs new display installed.
8420741,2022-07-02 12:15:00+02:00,LeckieDF,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Broken-Hinge/m-p/8420741?search-action-id=576742478893&search-result-uid=8420741,"['HP ENVY x360 Laptop - 13-ay0008na', 'Microsoft Windows 10 (64-bit)']","Hi My Daughter has damage the hinge on my laptop, part of it is now outside the screen, can this be sent for repair?"
8420568,2022-07-02 09:14:00+02:00,BrokenWing2,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Left-Hinge-on-TWO-HP-laptops/m-p/8420568?search-action-id=576742478893&search-result-uid=8420568,['HP Laptop - 15z-gw000 CTO'],"...bout it.  My screenname, Brokenwing2 is a reference to the two broken hinges.  The warrantee on both computers has long expired but as it appears HP has been well aware of a problem with its hinge..."
8420330,2022-07-01 21:44:00+02:00,BucsGirl4Life,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-on-HP-Laptop-82jr18om-Broken/m-p/8420330?search-action-id=576742478893&search-result-uid=8420330,['Microsoft Windows 10 (64-bit)'],Operating System:  Microsoft Windows 10 (32-Bit). My  laptop is no longer covered under manufacturer warranty  (less than 2 years old) but the hinge at the power cord has broken and the s...
8419348,2022-06-30 18:26:00+02:00,Sanjoe1985,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/BROKEN-HINGES-FROM-TOP-LID-HP-Envy-X360-13-3in-Ryzen-2-in-1/m-p/8419348?search-action-id=576742478893&search-result-uid=8419348,['Microsoft Windows 10 (64-bit)'],Hinges broken naturally from top lid HP Envy X360 13.3in Ryzen 5 2-in-1 Laptop. The lap top is just 15 months old .
8417202,2022-06-28 13:42:00+02:00,ChristoCriss,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-broken-from-both-base-and-back-cover/m-p/8417202?search-action-id=576742478893&search-result-uid=8417202,"['HP ENVY - 13-ab001ne', 'Microsoft Windows 10 (64-bit)']",HP ENVY - 13-ab001ne is my device. One of the hinges got detached from both ends. Screw holders that keep the hinges attached to the display and body are broken. The system still works but is u...
8417109,2022-06-28 12:30:00+02:00,Dukester2,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/I-have-a-broken-hinge-on-my-2-yr-old-HP-Pavilion-not-under/m-p/8417109?search-action-id=576742478893&search-result-uid=8417109,"['HP Pavilion - 15z-cw100 CTO', 'Microsoft Windows 10 (64-bit)']",HP Pavilion laptop-right hinge felt like it had resistence on it and when I tried to open up the plastic on hinge cracked. It is now unusable and can't seem to get   any help from HP because m...
8417106,2022-06-28 12:28:00+02:00,seanmac85,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/I-have-an-HP-model-17z-ca100-and-the-right-hinge-appears-to/m-p/8417106?search-action-id=576742478893&search-result-uid=8417106,['Microsoft Windows 11'],"Hello, my 17z-ca100 is having issues opening and closing. Unfortunately it is outside of the 1 year warranty. It has never been dropped, but it appears the plastic around the right hinge has broken...."
8416560,2022-06-28 01:24:00+02:00,Idreeskashmir,https://h30434.www3.hp.com/t5/Gaming-Notebooks/Laptop-hinge-air-out-let-broken/m-p/8416560?search-action-id=576742478893&search-result-uid=8416560,[],My laptops hinge air outlet on the right side got broken how to get it replaced
8415780,2022-06-27 07:55:00+02:00,cmwat,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Locked-Hinges/m-p/8415780?search-action-id=576742478893&search-result-uid=8415780,"['HP Pavilion - 17-ar050wm', 'Microsoft Windows 10 (64-bit)']",I attempted to open my hp pavilion laptop and heard a sound like the hinges were straining after lifting the lid 1 to 2 inches.  I cannot open it any further because the hinges seem to be l...
8415696,2022-06-27 06:08:00+02:00,robot13,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Laptop-hinge-broken-and-HP-gives-me-run-around-about-fixing/m-p/8415696?search-action-id=576742478893&search-result-uid=8415696,['HP ENVY x360 Convertible Laptop PC 15-ed1000 (169X0AV)'],"So my computer has the broken HP hinge issue that is common to HP laptops documented in this forum and all over the internet, just Google this and the Southern District of Florida. I have talked to H..."
8414962,2022-06-26 05:55:00+02:00,P1Darbs,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Re-Broken-Hinge/m-p/8414962?search-action-id=576742478893&search-result-uid=8414962,[],"...opic URL: Solved: Broken Hinge - HP Support Community - 8410384    Reply:   Hello, I am seeking help for a similar issue. I have HP Envy Laptop 13-aq0...   My hinge has broken on the right hand side w..."
8413854,2022-06-24 15:46:00+02:00,ibby7,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-broken-Left-Hinge/m-p/8413854?search-action-id=576742478893&search-result-uid=8413854,"['HP ENVY x360 Laptop - 15m-ed0013dx', 'Microsoft Windows 11']",Today the left hinge on my 2 year old HP Envy x360 BROKE.  Now the screen has to be propped up to just to see it and I cannot use the touch screen feature unless I manually hold the screen w...
8413821,2022-06-24 14:57:00+02:00,Sai_Vishnu,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-X360-Hinge-Broken/m-p/8413821?search-action-id=576742478893&search-result-uid=8413821,"['HP ENVY x360 Laptop - 13-ay0045au', 'Microsoft Windows 10 (64-bit)']",I bought an HP ENVY x360 Laptop - 13-ay0045au back in September 2020. It's been a pretty solid machine until last night. She went to close it and the right hinge popped. I'm sure it's out of w...
8413662,2022-06-24 12:13:00+02:00,Rabi_Sankar,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-repair-for-laptop/m-p/8413662?search-action-id=576742478893&search-result-uid=8413662,"['HP Notebook - 14q-cs0023tu', 'Microsoft Windows 10 (64-bit)']","Would like to know the best way to get broken hinge repaired. Whether to bring the laptop to service center in Kolkata, or we can get onsight support?"
8413392,2022-06-24 08:39:00+02:00,Ejembiii,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-related-problem/m-p/8413392?search-action-id=576742478893&search-result-uid=8413392,"['HP ENVY x360 Laptop - 15m-ed0023dx', 'Microsoft Windows 11']","The right hinge of my laptop was detached from the top part of my laptop causing the screw point to be broken. The hinge is still perfect, I just want to know how much the top part of the laptop c..."
8411703,2022-06-22 17:45:00+02:00,Formula76,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinges-locked-up-on-Pavilion-Gaming-15-cx0056wm/m-p/8411703?search-action-id=576742478893&search-result-uid=8411703,"['HP Gaming Pavilion - 15-cx0056wm', 'Microsoft Windows 10 (64-bit)']","This is another hinge complaint. The hinges have tightened up so much that when I opened up the cover, the top cover nets and screws broke off its foundation, sending broken pieces of plastic and m..."
8411599,2022-06-22 14:50:00+02:00,Harry2909,https://h30434.www3.hp.com/t5/Gaming-Notebooks/HP-Pavilion-Gaming-Laptop-15-cx0xxx-Hinge-and-Laptop-Screen/m-p/8411599?search-action-id=576742478893&search-result-uid=8411599,['Microsoft Windows 10 (32-bit)'],"Hi,  I purchased my HP Pavilion Gaming Laptop 15-cx0xxx in June 2019.     Like many people have experienced in this thread, my laptop hinge has broken on one side and the laptop bezel/frame is p..."
8411492,2022-06-22 13:24:00+02:00,Damccuaig,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Cracked-keyboard-and-broken-hinge-on-laptop/m-p/8411492?search-action-id=576742478893&search-result-uid=8411492,"['HP Notebook - 17-by1061st', 'Microsoft Windows 10 (64-bit)']","I bought an  HP Notebook - 17-by1061st in April of 2020.  Almost exactly a year later, the hinge broke and black pieces of plastic were spitting out of the back.  The keyboard up near the p..."
8410974,2022-06-22 04:26:00+02:00,mubeenmurj,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/New-HP-Elitebook-X360-G3-1030-Touch-Screen-not-working-now/m-p/8410974?search-action-id=576742478893&search-result-uid=8410974,"['HP EliteBook x360 1030 G3 Notebook PC', 'Microsoft Windows 10 (64-bit)']",...othing seems to help. Now its hinges are loose and the screen is unseated from the bottom left side. Though I rarely used tablet mode.  This laptop cost me a lot and I was happy but now I am quite d...
8410769,2022-06-21 21:28:00+02:00,Diane0563,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge/m-p/8410769?search-action-id=576742478893&search-result-uid=8410769,"['HP Pavilion - 15z-cw100 CTO', 'Microsoft Windows 11']",The hinge on the right side of the display screen is broken.  I can no longer close the cover without it interfering with the display screen.  Is there a replacement part for this part?&n...
8410384,2022-06-21 12:00:00+02:00,rehab1,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/8410384?search-action-id=576742478893&search-result-uid=8410384,"['HP Notebook - 17-by0001ds', 'Microsoft Windows 10 (64-bit)']","The hinge on the back of my laptop is broken and cannot close properly. Can this be fixed? Also, I keep receiving a message when I start up the computer that the battery needs to be replaced, can I d..."
8409241,2022-06-20 10:19:00+02:00,ahmed33,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/broken-hinge-or-brackets/m-p/8409241?search-action-id=576742478893&search-result-uid=8409241,"['HP Gaming Pavilion - 15-cx0470nd', 'Microsoft Windows 10 (64-bit)']",same problem as here: Solved: Hp pavilion laptop: Hinge broken; Is it covered by warrant... - HP Support Community - 7488574  but i am wondering if the broken part were the hinges or the b...
8408771,2022-06-20 00:19:00+02:00,beny45,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-X360-Hinge-broken/m-p/8408771?search-action-id=576742478893&search-result-uid=8408771,[],...opic URL: https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-X360-Hinge-broken/td-p/8195410        I have the same problem! I was always careful to never drop my l...
8408616,2022-06-19 15:35:00+02:00,Vkatamne,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-envy-x360-hinge-is-broken/m-p/8408616?search-action-id=576742478893&search-result-uid=8408616,"['HP ENVY x360 Laptop - 15m-ed0023dx', 'Microsoft Windows 10 (32-bit)']",I have been using  my HP Envy x360  laptop but last week the left hinge came undone when I was just trying to use as usual. Can you please help in fixing the hinge as it is very annoying t...
8406510,2022-06-17 11:27:00+02:00,TasNob,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-x360-Right-Hinge-Broken-and-cracked-screen-around-it/m-p/8406510?search-action-id=576742478893&search-result-uid=8406510,"['HP ENVY x360 Laptop -15t-ed000 CTO', 'Microsoft Windows 11']","I bought a HP Envy X360 convertible on November, 2020. That laptop cost me around 900 bucks. My experience with the laptop was good until about a week ago, when the right hinge broke for no a..."
8404207,2022-06-14 15:11:00+02:00,Hdsetvvhjhff,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-broken-hinge/m-p/8404207?search-action-id=576742478893&search-result-uid=8404207,"['HP ENVY x360 Laptop - 13-ay0009na', 'Microsoft Windows 10 (64-bit)']",...ooked after. The hinge appears to have broken due to normal usage (and pretty light usage at that).  It clearly needs to be repaired and is still in warranty. How do I go about getting it fixed and can y...
8404134,2022-06-14 13:55:00+02:00,Hingesbroken,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-broken-and-cracked-screen/m-p/8404134?search-action-id=576742478893&search-result-uid=8404134,"['HP ENVY Laptop - 13-ba0506na', 'Microsoft Windows 11']","Same as everyone else here. My laptop started grinding last year, less than a year after purchase. I read that replacing the hinge would do nothing and with young kids, covid and such was not able, a..."
8403900,2022-06-14 10:14:00+02:00,milad17,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-X360-Broken-hinge/m-p/8403900?search-action-id=576742478893&search-result-uid=8403900,"['HP ENVY x360 Laptop - 15-ed0503na', 'Microsoft Windows 11']",...it of the screen is coming out and the hinge is also not working properly.  My Hp Warrenty run out last year and i was is there a way to fix it. I also heard this problem with hinge is common with HP.  A...
8402029,2022-06-11 17:41:00+02:00,Reus,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hp-laptop-hinge-broken-within-warranty/m-p/8402029?search-action-id=576742538689&search-result-uid=8402029,['HP envy laptop x360'],"I brought this hp x360 envy bd_xx000 13 inch touch laptop in September 2021. Its hinge got broken while opening it . There was no injury or fall.  Within warranty, what i can do to get it f..."
8402016,2022-06-11 17:03:00+02:00,RN20221,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-envy-360-broken-hinge-from-faulty-manufacturing-Ill-will/m-p/8402016?search-action-id=576742538689&search-result-uid=8402016,"['HP ENVY x360 Laptop - 15m-ee0013dx', 'Microsoft Windows 10 (32-bit)']","...eft hinge. The laptop is only about 2 years old , used daily, carefully cared for and never dropped or abused. Used for work by an adult (me) for Registered Nursing school, not used by students or k..."
8401888,2022-06-11 13:47:00+02:00,GinnieT,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-right-hinge-on-HP-17-by0xxx-laptop/m-p/8401888?search-action-id=576742538689&search-result-uid=8401888,['Microsoft Windows 10 (64-bit)'],"...et it back open.  I gently pried it open and  upon close inspection, I noticed the right side of the computer had a crack in the plastic on the corner by the hinge. I lifted up the cracked p..."
8401331,2022-06-11 01:05:00+02:00,xriver,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-Hinge-Broke/m-p/8401331?search-action-id=576742538689&search-result-uid=8401331,"['HP ENVY x360 Laptop - 13-ay0008ca', 'Microsoft Windows 10 (64-bit)']","...ccasionally for taking notes during lectures, but no misuse at all. Today, I picked up my laptop to transfer something over onto an SD card, and I noticed that the hinge on the left side had broken. I..."
